frame,cpu_usage,memory_usage,fps,blink_total,voice_detected,lip_open_count,gaze_direction,iris_gaze_direction,suspicious
926,0.0,83.6,58.675545234531285,0,0,0,1,1,1
927,0.0,83.6,50.717097944377265,0,0,0,1,1,1
928,0.0,83.6,58.51020436632489,0,0,0,1,1,1
929,0.0,83.6,55.90020258023243,0,0,0,1,1,1
930,0.0,83.6,55.09035266303277,0,0,0,1,1,1
931,0.0,83.6,52.78709238959437,0,0,0,1,1,1
932,0.0,83.6,56.03163407074917,0,0,0,1,1,1
933,0.0,83.6,56.08258009306306,0,0,0,1,1,1
934,0.0,83.6,51.26633583494267,0,0,0,1,1,1
935,0.0,83.6,61.343551642437184,0,0,0,1,1,1
936,0.0,83.6,52.03205557623124,0,0,0,1,1,1
937,0.0,83.6,56.35687412662582,0,0,0,1,1,1
938,0.0,83.6,58.03257004496714,0,0,0,1,1,1
939,0.0,83.6,52.16731135184886,0,0,0,1,1,1
940,0.0,83.6,53.51857192073599,0,0,0,1,1,1
941,0.0,83.6,53.98074646074646,0,0,0,1,1,1
942,0.0,83.6,57.524776103026895,0,0,0,1,1,1
943,0.0,83.6,56.35157394096546,0,0,0,1,1,1
944,12.5,83.6,55.44794035217598,0,0,0,1,1,1
945,8.0,83.6,53.92938514156402,0,0,0,1,1,1
946,16.7,83.6,23.94528493623046,0,0,0,1,1,1
947,6.3,83.6,34.90395865753493,0,0,0,1,1,1
948,3.8,83.6,55.80351773502568,0,0,0,1,1,1
949,11.5,83.6,54.71378442192045,0,0,0,1,1,1
950,0.0,83.6,55.98227489922853,0,0,0,1,1,1
951,0.0,83.6,53.11329762311793,0,0,0,1,1,1
952,0.0,83.6,58.94850460984934,0,0,0,1,1,1
953,0.0,83.6,53.80140843263767,0,0,0,1,1,1
954,0.0,83.6,52.279150930461554,0,0,0,1,1,1
955,0.0,83.6,58.47594350802348,0,0,0,1,1,1
956,0.0,83.6,54.42483066462513,0,0,0,1,1,1
957,0.0,83.6,54.51112497400707,0,0,0,1,1,1
958,0.0,83.6,55.62589851728071,0,0,0,1,1,1
959,0.0,83.6,55.4017990410398,0,0,0,1,1,1
960,0.0,83.6,53.217077967391994,0,0,0,1,1,1
961,0.0,83.6,55.53971848144175,0,0,0,1,1,1
962,0.0,83.6,54.78882880058521,0,0,0,1,1,1
963,0.0,83.6,55.11424141284066,0,0,0,1,1,1
964,0.0,83.6,56.31601278229813,0,0,0,1,1,1
965,0.0,83.6,54.75592689295039,0,0,0,1,1,1
966,0.0,83.6,52.09215445185489,0,0,0,1,1,1
967,0.0,83.6,58.782447829803935,0,0,0,1,1,1
968,0.0,83.6,54.36486889346865,0,0,0,1,1,1
969,0.0,83.6,53.97796767219191,0,0,0,1,1,1
970,0.0,83.6,56.148647925033465,0,0,0,1,1,1
971,0.0,83.6,54.74377749063524,0,0,0,1,1,1
972,0.0,83.6,54.740205163008014,0,0,0,1,1,1
973,12.4,83.6,54.033597856333095,0,0,0,1,1,1
974,12.0,83.6,56.93135884245246,0,0,0,1,1,1
975,7.7,83.6,52.737313282703816,1,0,0,1,1,1
976,11.5,83.6,57.65366323024055,1,0,0,1,1,1
977,8.0,83.6,55.425958717657316,1,0,0,1,1,1
978,17.0,83.6,23.663076654010414,1,0,0,1,1,1
979,11.4,83.6,34.625895717068985,1,0,0,1,1,1
980,4.2,83.6,57.95318760880979,1,0,0,1,1,1
981,14.3,83.6,53.06692983122043,1,0,0,1,1,1
982,0.0,83.6,56.78952570507873,1,0,0,1,1,1
983,0.0,83.6,57.0482848671146,1,0,0,1,1,1
984,0.0,83.6,51.983045385816624,1,0,0,1,1,1
985,0.0,83.6,56.96770162714259,1,0,0,1,1,1
986,0.0,83.6,54.48704824755125,1,0,0,1,1,1
987,0.0,83.6,57.65366323024055,1,0,0,1,1,1
988,0.0,83.6,50.67481786659256,1,0,0,1,1,1
989,0.0,83.6,57.487719298245615,1,0,0,1,1,1
990,0.0,83.6,55.7315935635605,1,0,0,1,1,1
991,0.0,83.6,54.60053633263038,1,0,0,1,1,1
992,0.0,83.6,54.534513918685235,1,0,0,1,1,1
993,0.0,83.6,54.167579295381756,1,0,0,1,1,1
994,0.0,83.6,57.42789857056794,1,0,0,1,1,1
995,0.0,83.6,50.85915919921425,1,0,0,1,1,1
996,0.0,83.6,63.424173231918466,1,0,0,1,1,1
997,0.0,83.6,52.53781596813388,1,0,0,1,1,1
998,0.0,83.6,53.180641316613624,1,0,0,1,1,1
999,0.0,83.6,56.09083006806906,1,0,0,1,1,1
1000,0.0,83.6,52.257656176023524,1,0,0,1,1,1
1001,0.0,83.6,58.68457577792702,1,0,0,1,1,1
1002,12.0,83.7,51.83720786523797,1,0,0,1,1,1
1003,14.3,83.6,57.31881106935429,1,0,0,1,1,1
1004,14.8,83.7,54.422005968599976,1,0,0,1,1,1
1005,14.8,83.7,54.48350934621929,1,0,0,1,1,1
1006,4.2,83.7,56.69280780719895,1,0,0,1,1,1
1007,14.8,83.7,51.82375762967356,1,0,0,1,1,1
1008,0.0,83.7,62.07805816621032,1,0,0,1,1,1
1009,0.0,83.7,51.216255159108115,1,0,0,1,1,1
1010,0.0,83.7,24.86382794577067,1,0,0,1,1,1
1011,0.0,83.7,34.51477098796926,1,0,0,1,1,1
1012,0.0,83.7,54.77380346065949,1,0,0,1,1,1
1013,0.0,83.7,51.936699769682264,1,0,0,1,1,1
1014,0.0,83.7,59.018179771486466,1,0,0,1,1,1
1015,0.0,83.7,50.69441724983985,1,0,0,1,1,1
1016,0.0,83.7,58.544505394804794,1,0,0,1,1,1
1017,0.0,83.7,57.49796427543285,1,0,0,1,1,1
1018,0.0,83.7,53.946032154340834,1,0,0,1,1,1
1019,0.0,83.7,54.17737477072515,1,0,0,1,1,1
1020,0.0,83.7,55.20564388754344,1,0,0,1,1,1
1021,0.0,83.7,55.42376151274495,1,0,0,1,1,1
1022,0.0,83.7,51.974027261462204,1,0,0,1,1,1
1023,0.0,83.7,61.00184708466047,1,0,0,1,1,1
1024,0.0,83.7,53.083720400440434,1,0,0,1,1,1
1025,0.0,83.7,58.7651525765685,1,0,0,1,1,1
1026,0.0,83.7,52.955040717126444,1,0,0,1,1,1
1027,0.0,83.7,54.92946384137877,1,0,0,1,1,1
1028,0.0,83.7,55.06576166156835,1,0,0,1,1,1
1029,0.0,83.7,53.61845957174816,1,0,0,1,1,1
1030,0.0,83.7,54.935219384413884,1,0,0,1,1,1
1031,0.0,83.7,56.03837161142063,1,0,0,1,1,1
1032,12.2,83.6,56.54834708515343,1,0,0,1,1,1
1033,12.0,83.7,52.60106849933533,1,0,0,1,1,1
1034,7.7,83.7,55.327986492190796,1,0,0,1,1,1
1035,0.0,83.7,58.041403741835495,1,0,0,1,1,1
1036,0.0,83.7,50.85237633365664,1,0,0,1,1,1
1037,0.0,83.7,58.041403741835495,1,0,0,1,1,1
1038,0.0,83.7,56.72501048132971,1,0,0,1,1,1
1039,0.0,83.7,53.93701374689763,1,0,0,1,1,1
1040,0.0,83.7,54.81532208528824,1,0,0,1,1,1
1041,0.0,83.7,55.447207350122284,1,0,0,1,1,1
1042,0.0,83.7,23.713647645485743,1,0,0,1,1,1
1043,0.0,83.7,35.679806727121154,1,0,0,1,1,1
1044,0.0,83.7,56.892747175237034,1,0,0,1,1,1
1045,0.0,83.7,52.48193796218671,1,0,0,1,1,1
1046,0.0,83.7,55.738259136212626,1,0,0,1,1,1
1047,0.0,83.7,54.20888423610303,1,0,0,1,1,1
1048,0.0,83.7,55.15482734134603,1,0,0,1,1,1
1049,0.0,83.7,54.3683923988282,1,0,0,1,1,1
1050,0.0,83.7,56.063089796027484,1,0,0,1,1,1
1051,0.0,83.7,54.338809141317306,1,0,0,1,1,1
1052,0.0,83.7,57.637025738274865,1,0,0,1,1,1
1053,0.0,83.7,54.778810991536936,1,0,0,0,1,0
1054,0.0,83.7,51.839770606483825,1,0,0,0,1,0
1055,0.0,83.7,58.561670994945686,1,0,0,0,1,0
1056,0.0,83.7,52.137481820328915,1,0,0,0,1,0
1057,0.0,83.7,57.90758100813188,1,0,0,0,1,0
1058,0.0,83.7,53.760721884693275,1,0,0,0,1,0
1059,0.0,83.7,53.12406115030461,1,0,0,0,1,0
1060,0.0,83.7,57.65128585762786,1,0,0,0,1,0
1061,12.0,83.7,53.1287715653738,1,0,0,0,1,0
1062,17.9,83.7,55.912870759181494,1,0,0,0,1,0
1063,7.4,83.7,52.449124035563784,1,0,0,-1,1,1
1064,12.0,83.7,56.325087959605725,1,0,0,-1,1,1
1065,7.7,83.7,54.79741841080714,1,0,0,-1,1,1
1066,11.5,83.7,54.9661761044203,1,0,0,-1,1,1
1067,17.2,83.7,54.85475137977034,1,0,0,-1,1,1
1068,7.7,83.7,53.1523361761985,1,0,0,-1,1,1
1069,4.3,83.7,58.82696812016999,1,0,0,-1,1,1
1070,0.0,83.7,53.200202942668696,1,0,0,-1,1,1
1071,0.0,83.7,59.75132486181549,1,0,0,-1,1,1
1072,0.0,83.7,52.82831412557466,1,0,0,-1,1,1
1073,0.0,83.7,55.138150889324166,1,0,0,-1,1,1
1074,0.0,83.7,23.835606473904345,1,0,0,-1,1,1
1075,0.0,83.7,34.66338294724837,1,0,0,0,1,0
1076,0.0,83.7,53.46195222678257,1,0,0,-1,1,1
1077,0.0,83.7,56.5034015438294,1,0,0,-1,1,1
1078,0.0,83.7,56.22994422994423,1,0,0,-1,1,1
1079,0.0,83.7,56.132116378041275,1,0,0,0,1,0
1080,0.0,83.7,53.50491765636362,1,0,0,-1,1,1
1081,0.0,83.7,53.44424057084608,1,0,0,0,1,0
1082,0.0,83.7,56.08782979633864,1,0,0,-1,1,1
1083,0.0,83.7,53.412933295978405,1,0,0,-1,1,1
1084,0.0,83.7,58.14278189026588,1,0,0,-1,1,1
1085,0.0,83.7,54.740205163008014,1,0,0,0,1,0
1086,0.0,83.7,56.87577462878839,1,0,0,0,1,0
1087,0.0,83.7,53.559576560125656,1,0,0,0,1,0
1088,0.0,83.7,53.22518178241945,1,0,0,0,1,0
1089,0.0,83.7,67.96247265656648,1,0,0,0,1,0
1090,13.7,83.5,47.69398012326306,1,0,0,0,1,0
1091,4.2,83.5,57.531088402715866,1,0,0,0,1,0
1092,11.5,83.5,55.13887574275648,1,0,0,0,1,0
1093,15.4,83.5,57.38625511362859,1,0,0,0,1,0
1094,11.5,83.5,52.91295352475148,1,0,0,0,1,0
1095,0.0,83.5,52.74527162977867,1,0,0,0,1,0
1096,0.0,83.5,58.09929078014184,1,0,0,0,1,0
1097,0.0,83.5,60.94688966709775,1,0,0,0,1,0
1098,0.0,83.5,52.04819755537631,1,0,0,0,1,0
1099,0.0,83.5,56.35687412662582,1,0,0,0,1,0
1100,0.0,83.5,47.97602516442665,1,0,0,0,1,0
1101,0.0,83.5,59.424555835765496,1,0,0,0,1,0
1102,0.0,83.5,50.86471016250303,1,0,0,0,1,0
1103,0.0,83.5,58.78491941135249,1,0,0,0,1,0
1104,0.0,83.5,53.04411169566977,1,0,0,0,1,0
1105,0.0,83.5,57.05216480541915,1,0,0,0,1,0
1106,0.0,83.5,24.938188217946582,1,0,0,0,1,0
1107,0.0,83.5,34.24089343151501,1,0,0,0,1,0
1108,0.0,83.5,55.313393469430814,1,0,0,0,1,0
1109,0.0,83.5,52.43273245493412,1,0,0,0,1,0
1110,0.0,83.5,54.45167990860466,1,0,0,0,1,0
1111,0.0,83.5,61.16107206392721,1,0,0,0,1,0
1112,0.0,83.5,54.68097255719966,1,0,0,0,1,0
1113,0.0,83.5,48.14011730003328,1,0,0,0,1,0
1114,0.0,83.5,57.49087121004441,1,0,0,-1,1,1
1115,0.0,83.5,49.125710069220766,1,0,0,0,1,0
1116,0.0,83.5,60.665683126500625,1,0,0,0,1,0
1117,0.0,83.5,51.92384064968184,1,0,0,0,1,0
1118,0.0,83.5,55.37400488481088,1,0,0,-1,1,1
1119,0.0,83.5,55.93151086811575,1,0,0,0,1,0
1120,14.4,83.9,56.78952570507873,1,0,0,-1,1,1
1121,10.7,83.9,51.271349289783146,1,0,0,0,1,0
1122,7.7,83.9,55.527218809574244,1,0,0,0,1,0
1123,0.0,83.9,56.89969340966438,1,0,0,0,1,0
1124,0.0,83.9,49.61559572253241,1,0,0,0,1,0
1125,0.0,83.9,62.115751436526274,1,0,0,0,1,0
1126,0.0,83.9,55.000052452137425,1,0,0,0,1,0
1127,0.0,83.9,54.43613238157041,1,0,0,0,1,0
1128,0.0,83.9,54.76164612492166,1,0,0,0,1,0
1129,0.0,83.9,52.778457279476534,1,0,0,0,1,0
1130,0.0,83.9,56.43345935982132,1,0,0,0,1,0
1131,0.0,83.9,51.197500122064355,1,0,0,0,1,0
1132,0.0,83.9,57.249962463999566,1,0,0,0,1,0
1133,0.0,83.9,55.27548761201898,1,0,0,0,1,0
1134,0.0,83.9,55.47580879824353,1,0,0,0,1,0
1135,0.0,83.9,56.334922702913246,1,0,0,0,1,0
1136,0.0,83.9,51.49544505831798,1,0,0,0,1,0
1137,0.0,83.9,55.93449443896194,1,0,0,0,1,0
1138,0.0,83.9,23.27143602206021,1,0,0,0,1,0
1139,0.0,83.9,36.64363718963499,1,0,0,0,1,0
1140,0.0,83.9,56.408413577922424,1,0,0,0,1,0
1141,0.0,83.9,54.48421708970928,1,0,0,0,1,0
1142,0.0,83.9,55.84735629735164,1,0,0,0,1,0
1143,0.0,83.9,54.78882880058521,1,0,0,0,1,0
1144,0.0,83.9,49.63497153947197,1,0,0,0,1,0
1145,0.0,83.9,63.47408405090876,1,0,0,0,1,0
1146,0.0,83.9,51.29329468882611,1,0,0,0,1,0
1147,0.0,83.9,54.55579401932857,1,0,0,0,1,0
1148,0.0,83.9,55.854049591179056,1,0,0,0,1,0
1149,12.5,83.7,53.69121468528783,1,0,0,0,1,0
1150,14.3,83.7,53.69465140691809,1,0,0,0,1,0
1151,15.4,83.7,55.06214718932969,1,0,0,0,1,0
1152,11.5,83.7,57.03121940606984,1,0,0,0,1,0
1153,7.7,83.7,52.532551789784826,1,0,0,0,1,0
1154,0.0,83.8,57.607735413690804,1,0,0,0,1,0
1155,0.0,83.7,53.952277434043815,1,0,0,0,1,0
1156,0.0,83.7,52.92096497426062,1,0,0,0,1,0
1157,0.0,83.7,56.353845327027464,1,0,0,0,1,0
1158,0.0,83.7,52.257656176023524,1,0,0,0,1,0
1159,0.0,83.7,60.110122246585554,2,0,0,0,1,0
1160,0.0,83.7,55.21218423789277,2,0,0,0,1,0
1161,0.0,83.7,51.9940001735487,2,0,0,0,1,0
1162,0.0,83.7,55.74789000093039,2,0,0,0,1,0
1163,0.0,83.7,54.09492364836979,2,0,0,0,1,0
1164,0.0,83.7,54.61760033335938,2,0,0,0,1,0
1165,0.0,83.7,55.7315935635605,2,0,0,0,1,0
1166,0.0,83.7,57.580055736309596,2,0,0,0,1,0
1167,0.0,83.7,55.030360282348,2,0,0,0,1,0
1168,0.0,83.7,54.74306298780965,2,0,0,0,1,0
1169,0.0,83.7,58.26878941957712,2,0,0,0,1,0
1170,0.0,83.7,23.10707596024593,2,0,0,0,1,0
1171,0.0,83.7,36.660932801901964,2,0,0,0,1,0
1172,0.0,83.7,52.05078120152393,2,0,0,0,1,0
1173,0.0,83.7,58.861641663275186,2,0,0,0,1,0
1174,0.0,83.7,51.54924107417194,2,0,0,0,1,0
1175,0.0,83.7,53.254240731335706,2,0,0,0,1,0
1176,0.0,83.7,52.76517800981256,2,0,0,0,1,0
1177,0.0,83.7,58.54532257614249,2,0,0,0,1,0
1178,0.0,83.7,53.013271316261786,2,0,0,0,1,0
1179,12.5,83.8,62.90197960407919,2,0,0,0,1,0
1180,13.8,83.8,50.55388286909253,2,0,0,0,1,0
1181,14.8,83.8,54.49341942860112,2,0,0,0,1,0
1182,0.0,83.8,53.873277246162736,2,0,0,0,1,0
1183,0.0,83.8,53.07230165759838,2,0,0,0,1,0
1184,0.0,83.8,58.04220693854393,2,0,0,0,1,0
1185,0.0,83.8,50.51248268802312,2,0,0,0,1,0
1186,0.0,83.8,60.50378662204463,2,0,0,0,1,0
1187,0.0,83.8,52.46618215478529,2,0,0,0,1,0
1188,0.0,83.8,54.60906699997396,2,0,0,0,1,0
1189,0.0,83.8,54.73449040845622,2,0,0,0,1,0
1190,0.0,83.8,55.47214029704673,2,0,0,0,1,0
1191,0.0,83.8,54.434012952123865,2,0,0,0,1,0
1192,0.0,83.8,52.09668364178363,2,0,0,0,1,0
1193,0.0,83.8,54.70807518228182,2,0,0,0,1,0
1194,0.0,83.8,59.4077221608453,2,0,0,0,1,0
1195,0.0,83.8,53.29145543485166,2,0,0,0,1,0
1196,0.0,83.8,54.09213309259737,2,0,0,0,1,0
1197,0.0,83.8,53.03673355841331,2,0,0,0,1,0
1198,0.0,83.8,56.041366594070254,2,0,0,0,1,0
1199,0.0,83.8,52.05336510418606,2,0,0,0,1,0
1200,0.0,83.8,60.00606598185928,2,0,0,0,1,0
1201,0.0,83.8,54.98419024147243,2,0,0,0,1,0
1202,0.0,83.8,23.458207260667006,2,0,0,0,1,0
1203,0.0,83.8,36.40035755508691,2,0,0,0,1,0
1204,0.0,83.8,55.42083217716468,2,0,0,0,1,0
1205,0.0,83.8,54.227106416538454,2,0,0,0,1,0
1206,0.0,83.8,56.84725271746496,2,0,0,0,1,0
1207,0.0,83.8,53.91413440279706,2,0,0,0,1,0
1208,12.1,83.8,52.43797664591303,2,0,0,0,1,0
1209,14.8,83.8,57.96760462159323,2,0,0,0,1,0
1210,0.0,83.8,51.848101265822784,2,0,0,0,1,0
1211,0.0,83.8,56.078830906635645,2,0,0,0,1,0
1212,0.0,83.8,53.94325693854979,2,0,0,0,1,0
1213,0.0,83.8,59.33712474888946,2,0,0,0,1,0
1214,0.0,83.8,52.12128442191073,2,0,0,0,1,0
1215,0.0,83.8,56.957644726299925,2,0,0,0,1,0
1216,0.0,83.8,52.65653953348231,2,0,0,0,1,0
1217,0.0,83.8,51.536573078577135,2,0,0,0,1,0
1218,0.0,83.8,57.19531452415693,2,0,0,0,1,0
1219,0.0,83.8,53.47831187045773,2,0,0,0,1,0
1220,0.0,83.8,63.262503770739066,2,0,0,0,1,0
1221,0.0,83.8,51.76491496556661,2,0,0,0,1,0
1222,0.0,83.8,55.13597644336944,2,0,0,0,1,0
1223,0.0,83.8,51.16065525779735,2,0,0,0,1,0
1224,0.0,83.8,56.312988373029725,2,0,0,0,1,0
1225,0.0,83.8,58.88230008984726,2,0,0,0,1,0
1226,0.0,83.8,50.24081261079967,2,0,0,0,1,0
1227,0.0,83.8,58.11539101036413,2,0,0,0,1,0
1228,0.0,83.8,54.58774532771097,2,0,0,0,1,0
1229,0.0,83.8,53.27385654951671,2,0,0,0,1,0
1230,0.0,83.8,55.000052452137425,2,0,0,0,1,0
1231,0.0,83.8,52.91295352475148,2,0,0,0,1,0
1232,0.0,83.8,57.457793364201756,2,0,0,0,1,0
1233,0.0,83.8,53.50423512603327,2,0,0,0,1,0
1234,0.0,83.8,55.041914910369805,2,0,0,0,1,0
1235,0.0,83.8,24.204377708656736,2,0,0,0,1,0
1236,0.0,83.8,35.68739630218925,2,0,0,0,1,0
1237,0.0,83.8,55.5367768759186,2,0,0,0,1,0
1238,12.6,83.7,53.31109868320708,2,0,0,0,1,0
1239,8.0,83.6,52.90494450050454,2,0,0,0,1,0
1240,17.2,83.7,56.12009954775348,2,0,0,0,1,0
1241,16.0,83.7,57.70760298285683,2,0,0,0,1,0
1242,13.8,83.7,54.32121533938585,2,0,0,0,1,0
1243,11.5,83.7,55.22090711605556,2,0,0,0,1,0
1244,14.8,83.7,56.51253722092726,2,0,0,0,1,0
1245,8.3,83.7,53.75796570198149,2,0,0,0,1,0
1246,10.0,83.7,51.368678889419606,2,0,0,0,1,0
1247,16.7,83.7,60.43404463783986,2,0,0,0,1,0
1248,0.0,83.7,53.44151674226594,2,0,0,0,1,0
1249,0.0,83.7,52.86893387450526,2,0,0,0,1,0
1250,0.0,83.7,54.96689644326789,2,0,0,0,1,0
1251,0.0,83.7,55.834717784877526,2,0,0,0,1,0
1252,0.0,83.7,55.34989046952941,2,0,0,0,1,0
1253,0.0,83.7,52.809689888319504,2,0,0,0,1,0
1254,0.0,83.7,56.442572432076005,2,0,0,0,1,0
1255,0.0,83.7,54.04264859362719,2,0,0,0,1,0
1256,0.0,83.7,56.911274237099555,2,0,0,0,1,0
1257,0.0,83.7,53.98908454330141,2,0,0,0,1,0
1258,0.0,83.7,51.32467786737803,2,0,0,0,1,0
1259,0.0,83.7,65.26474341020135,2,0,0,0,1,0
1260,0.0,83.7,49.32444287646263,2,0,0,-1,1,1
1261,0.0,83.7,54.64179260031266,2,0,0,0,1,0
1262,0.0,83.7,57.543717158967745,2,0,0,0,1,0
1263,0.0,83.7,53.68640401402862,2,0,0,0,1,0
1264,0.0,83.7,56.2495507335783,2,0,0,0,1,0
1265,0.0,83.7,58.52408327286934,2,0,0,0,1,0
1266,0.0,83.7,46.68741512500278,2,0,0,0,1,0
1267,0.0,83.7,24.606950930467228,3,0,0,0,1,0
1268,13.6,83.8,37.05346478674158,3,0,0,0,1,0
1269,8.0,84.0,53.79519802996101,3,0,0,0,1,0
1270,14.3,84.0,52.001735745192605,3,0,0,0,1,0
1271,14.3,84.0,53.78967887555145,3,0,0,0,1,0
1272,14.3,84.0,53.57941800158402,3,0,0,0,1,0
1273,0.0,84.0,56.1035848047084,3,0,0,0,1,0
1274,0.0,84.0,53.78071266460655,3,0,0,0,1,0
1275,0.0,84.0,55.57430570277719,3,0,0,0,1,0
1276,0.0,84.0,66.61326133566267,3,0,0,0,1,0
1277,0.0,84.0,48.48513993087265,3,0,0,-1,1,1
1278,0.0,84.0,49.71144797506311,3,0,0,-1,1,1
1279,0.0,84.0,59.551958654569724,3,0,0,-1,1,1
1280,0.0,84.0,49.808262774762795,3,0,0,-1,1,1
1281,0.0,84.0,55.80426018812948,3,0,0,-1,1,1
1282,0.0,84.0,57.05526913607117,3,0,0,-1,1,1
1283,0.0,84.0,52.490476309663855,3,0,0,-1,1,1
1284,0.0,84.0,56.63157041977776,3,0,0,-1,1,1
1285,0.0,84.0,53.73179605431719,3,0,0,-1,1,1
1286,0.0,84.0,57.296104038030705,3,0,0,-1,1,1
1287,0.0,84.0,52.501646033872,3,0,0,-1,1,1
1288,0.0,84.0,57.89079666537846,3,0,0,-1,1,1
1289,0.0,84.0,55.17877205214897,3,0,0,-1,1,1
1290,0.0,84.0,52.54308120161351,3,0,0,-1,1,1
1291,0.0,84.0,58.0149107155207,3,0,0,-1,1,1
1292,0.0,84.0,53.169180843242145,3,0,0,-1,1,1
1293,0.0,84.0,55.75974794272876,4,0,0,-1,1,1
1294,0.0,84.0,53.2961955831152,4,0,0,-1,1,1
1295,0.0,84.0,56.882716719106,4,0,0,-1,1,1
1296,0.0,84.0,55.36157968374647,4,0,0,-1,1,1
1297,0.0,84.0,55.20855051861212,4,0,0,-1,1,1
1298,12.3,83.8,55.57725128531298,4,0,0,-1,1,1
1299,11.1,83.8,23.335525400719934,4,0,0,-1,1,1
1300,9.1,83.8,36.35460943729848,4,0,0,-1,1,1
1301,12.0,83.8,53.41021265758309,4,0,0,-1,1,1
1302,20.0,83.9,62.135995970489766,4,0,0,0,1,0
1303,15.4,83.9,52.02043954953614,4,0,0,0,1,0
1304,13.3,83.9,52.12128442191073,4,0,0,0,1,0
1305,0.0,83.8,54.58490369599167,4,0,0,1,1,1
1306,0.0,83.8,57.471177429741985,4,0,0,1,1,1
1307,0.0,83.8,52.33655681860721,4,0,0,1,1,1
1308,0.0,83.8,57.9275750628401,4,0,0,1,1,1
1309,0.0,83.8,60.14373799076544,4,0,0,1,1,1
1310,0.0,83.8,52.369230000874005,4,0,0,1,1,1
1311,0.0,83.8,52.43863224354566,4,0,0,1,1,1
1312,0.0,83.8,53.00724152312106,4,0,0,1,1,1
1313,0.0,83.8,53.87050951078231,4,0,0,1,1,1
1314,0.0,83.8,56.25256833239452,4,0,0,1,1,1
1315,0.0,83.8,59.41782122113614,4,0,0,1,1,1
1316,0.0,83.8,51.153791740859084,4,0,0,1,1,1
1317,0.0,83.8,58.20733298176469,4,0,0,1,1,1
1318,0.0,83.8,55.36450275878455,4,0,0,1,1,1
1319,0.0,83.8,50.08482995796714,4,0,0,1,1,1
1320,0.0,83.8,58.53388411298426,4,0,0,1,1,1
1321,0.0,83.8,56.558259954961635,4,0,0,1,1,1
1322,0.0,83.8,54.147998967208885,4,0,0,1,1,1
1323,0.0,83.8,53.53906638924701,4,0,0,1,1,1
1324,0.0,83.8,57.051388775537966,4,0,0,1,1,1
1325,0.0,83.8,51.506827782689854,4,0,0,1,1,1
1326,0.0,83.8,55.63253882986484,4,0,0,1,1,1
1327,0.0,83.8,58.40022277917015,4,0,0,0,1,0
1328,12.6,83.8,51.97531537336737,4,0,0,-1,1,1
1329,4.8,83.8,59.05973133571771,4,0,0,-1,1,1
1330,13.3,83.8,52.873599152873545,4,0,0,-1,1,1
1331,13.3,83.8,24.221850059481874,4,0,0,-1,1,1
1332,20.0,83.7,37.90638867048053,5,0,0,-1,1,1
1333,8.0,83.7,48.82093304776981,5,0,0,-1,1,1
1334,0.0,83.7,55.37692927212474,5,0,0,-1,1,1
1335,0.0,83.7,67.28650036095291,5,0,0,-1,1,1
1336,0.0,83.7,48.37274530608479,5,0,0,-1,1,1
1337,0.0,83.7,56.19227780606093,5,0,0,-1,1,1
1338,0.0,83.7,52.581944914563664,5,0,0,-1,1,1
1339,0.0,83.7,52.61492529824253,5,0,0,-1,1,1
1340,0.0,83.7,68.91385570872286,5,0,0,-1,1,1
1341,0.0,83.7,45.871472942823395,5,0,0,-1,1,1
1342,0.0,83.7,54.030813623950124,5,0,0,-1,1,1
1343,0.0,83.7,60.350566195197054,5,0,0,-1,1,1
1344,0.0,83.7,54.09213309259737,5,0,0,0,1,0
1345,0.0,83.7,54.35711878904124,5,0,0,0,1,0
1346,0.0,83.7,55.527953928642354,5,0,0,1,1,1
1347,0.0,83.7,56.34778870439035,5,0,0,1,1,1
1348,0.0,83.7,51.29015848170612,5,0,0,1,1,1
1349,0.0,83.7,59.07720044508923,5,0,0,1,1,1
1350,0.0,83.7,55.24927551504294,5,0,0,1,1,1
1351,0.0,83.7,53.803478885525166,0,0,0,1,1,1
1352,0.0,83.7,55.26019420033992,0,0,0,1,1,1
1353,0.0,83.7,52.76517800981256,0,0,0,1,1,1
1354,0.0,83.7,55.88828483104147,0,0,0,1,1,1
1355,0.0,83.7,55.09035266303277,0,0,0,1,1,1
1356,0.0,83.7,54.229209764170456,0,0,0,1,1,1
1357,0.0,83.7,55.72937206026946,0,0,0,1,1,1
1358,12.7,83.8,56.68897659079851,0,0,0,1,1,1
1359,12.0,83.8,57.090993235057915,0,0,0,1,1,1
1360,17.9,83.8,50.92152292152292,0,0,0,1,1,1
1361,11.1,83.8,56.62239622004725,0,0,0,1,1,1
1362,0.0,83.8,52.94635057688909,0,0,0,1,1,1
1363,0.0,83.8,24.42894917702424,0,0,0,0,1,0
1364,0.0,83.8,36.00631824737312,0,0,0,-1,1,1
1365,0.0,83.8,52.84362243612357,0,0,0,-1,1,1
1366,0.0,83.8,55.93151086811575,0,0,0,-1,1,1
1367,0.0,83.8,52.595791638452084,0,0,0,-1,1,1
1368,0.0,83.8,54.49341942860112,0,0,0,-1,1,1
1369,0.0,83.8,54.56431071042943,0,0,0,-1,1,1
1370,0.0,83.8,59.35391843319277,0,0,0,-1,1,1
1371,0.0,83.8,54.12982990475699,0,0,0,-1,1,1
1372,0.0,83.8,53.993254550603744,0,0,0,-1,1,1
1373,0.0,83.8,51.7062057743041,0,0,0,-1,1,1
1374,0.0,83.8,56.300138256889355,0,0,0,-1,1,1
